estimated_resident_population_persons_30_june_34_years_pc, overseas_born_population_census_born_southern_eastern_europe_pc, estimated_resident_population_females_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_60_64_years_num, estimated_resident_population_females_30_june_50_54_years_num, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_nm, estimated_resident_population_persons_30_june_65_69_years_pc, estimated_resident_population_females_30_june_40_44_years_pc, estimated_resident_population_females_30_june_34_years_pc, estimated_resident_population_males_30_june_40_44_years_pc, estimated_resident_population_females_30_june_55_59_years_num, estimated_resident_population_males_30_june_males_85_pc, population_density_as_at_30_june_population_density_personskm2, estimated_resident_population_males_30_june_60_64_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_fmls_ttl_nm, estimated_resident_population_persons_30_june_20_24_years_num, overseas_born_population_census_born_in_south_east_asia_pc, estimated_resident_population_males_30_june_65_69_years_pc, estimated_resident_population_males_30_june_15_19_years_num, estimated_resident_population_males_30_june_50_54_years_num, estimated_resident_population_females_30_june_25_29_years_pc, estimated_resident_population_males_30_june_males_5_9_years_pc, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_pc, estimated_resident_population_persons_30_june_5_9_years_pc, estimated_resident_population_females_30_june_females_85_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_prsns_ttl_nm, estimated_resident_population_males_30_june_10_14_years_num, estimated_resident_population_females_30_june_65_69_years_num, religious_affiliation_census_other_religions_pc, estimated_resident_population_persons_30_june_55_59_years_num, estimated_resident_population_males_30_june_15_19_years_pc, estimated_resident_population_females_30_june_40_44_years_num, estimated_resident_population_persons_30_june_0_4_years_num, estimated_resident_population_persons_30_june_34_years_num, estimated_resident_population_females_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_80_84_years_pc, estimated_resident_population_females_30_june_15_19_years_num, estimated_resident_population_males_30_june_males_0_4_years_num, estimated_resident_population_females_30_june_0_4_years_pc, australian_citizenship_census_australian_citizenship_stated_pc, brths_dths_yr_endd_31_dcmbr_and_stndrdsd_dth_rte_pr_1000_ppltn, estimated_resident_population_males_30_june_males_5_9_years_num, speaks_language_english_home_census_a_other_than_at_pc, estimated_resident_population_persons_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_pc, estimated_resident_population_females_30_june_75_79_years_pc, estimated_resident_population_persons_30_june_70_74_years_num, estimated_resident_population_females_30_june_females_85_num, estimated_resident_population_females_30_june_25_29_years_num, estimated_resident_population_females_30_june_65_69_years_pc, estimated_resident_population_males_30_june_80_84_years_num, religious_affiliation_census_buddhism_pc, estimated_resident_population_males_30_june_20_24_years_num, internal_overseas_migration_30_june_internal_arrivals_num, estimated_resident_population_males_30_june_20_24_years_pc, estimated_resident_population_females_30_june_20_24_years_num, estimated_resident_population_persons_30_june_10_14_years_num, estimated_resident_population_males_30_june_80_84_years_pc, religious_affiliation_census_no_religion_secular_beliefs_pc, estimated_resident_population_males_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_35_39_years_num, religious_affiliation_census_inadequately_described_stated_pc, estimated_resident_population_persons_30_june_5_9_years_num, estimated_resident_population_females_30_june_75_79_years_num, estimated_resident_population_persons_30_june_persons_85_pc, estimated_resident_population_males_30_june_75_79_years_num, brths_dths_yr_endd_31_dcmbr_and_ttl_frtlty_rte_pr_fmle, estimated_resident_population_males_30_june_35_39_years_pc, estimated_resident_population_males_30_june_35_39_years_num, estimated_resident_population_females_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_num, estimated_resident_population_males_30_june_males_0_4_years_pc, estimated_resident_population_persons_30_june_25_29_years_pc, estimated_resident_population_females_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_25_29_years_num, religious_affiliation_census_christianity_pc, estimated_resident_population_persons_30_june_40_44_years_num, australian_citizenship_census_not_an_australian_citizen_pc, overseas_born_population_census_total_born_overseas_pc, internal_overseas_migration_30_june_internal_departures_num, estimated_resident_population_females_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_pc, estimated_resident_population_persons_30_june_55_59_years_pc, overseas_born_population_census_north_africa_middle_east_pc, religious_affiliation_census_hinduism_pc, estimated_resident_population_persons_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_pc, overseas_born_population_census_born_in_north_east_asia_pc, internal_overseas_migration_30_june_net_internal_migration_num, estimated_resident_population_persons_30_june_0_4_years_pc, internal_overseas_migration_30_june_overseas_arrivals_num, religious_affiliation_census_islam_pc, estimated_resident_population_males_30_june_25_29_years_num, estimated_resident_population_males_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_num, estimated_resident_population_persons_30_june_70_74_years_pc, estimated_resident_population_females_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_num, estimated_resident_population_males_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_40_44_years_pc, estimated_resident_population_females_30_june_5_9_years_pc, overseas_born_population_census_born_in_americas_pc, estimated_resident_population_persons_30_june_50_54_years_num, overseas_born_population_census_born_southern_central_asia_pc, aboriginal_torres_strait_islander_peoples_census_and_pc, estimated_resident_population_males_30_june_65_69_years_num, religious_affiliation_census_judaism_pc, estimated_resident_population_females_30_june_35_39_years_num, estimated_resident_population_males_30_june_40_44_years_num, estimated_resident_population_males_30_june_45_49_years_pc, estimated_resident_population_males_30_june_55_59_years_pc, sa3_name_2016, estimated_resident_population_persons_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_persons_85_num, australian_citizenship_census_australian_citizen_pc, estimated_resident_population_females_30_june_15_19_years_pc, estimated_resident_population_males_30_june_10_14_years_pc, estimated_resident_population_females_30_june_80_84_years_pc, estimated_resident_population_males_30_june_50_54_years_pc, estimated_resident_population_females_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_35_39_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mls_ttl_nm, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_fmls_yrs, overseas_born_population_census_born_in_north_west_europe_pc, estimated_resident_population_females_30_june_35_39_years_pc, estimated_resident_population_females_30_june_55_59_years_pc, estimated_resident_population_females_30_june_45_49_years_num, internal_overseas_migration_30_june_net_overseas_migration_num, ovrss_brn_ppltn_cnss_ocna_antrctca_excldng_astrla_pc, estimated_resident_population_males_30_june_males_85_num, estimated_resident_population_males_30_june_25_29_years_pc, internal_overseas_migration_30_june_overseas_departures_num, estimated_resident_population_males_30_june_45_49_years_num, births_deaths_year_ended_31_december_and_num, estimated_resident_population_females_30_june_34_years_num, religious_affiliation_census_other_spiritual_beliefs_pc, estimated_resident_population_males_30_june_75_79_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_prsns_yrs, estimated_resident_population_persons_30_june_75_79_years_pc, estimated_resident_population_females_30_june_0_4_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_mls_yrs, estimated_resident_population_persons_30_june_65_69_years_num, brths_dths_yr_endd_31_dcmbr_and_nm, estimated_resident_population_females_30_june_60_64_years_num, yr, estimated_resident_population_persons_30_june_10_14_years_pc, estimated_resident_population_persons_30_june_75_79_years_num, estimated_resident_population_females_30_june_5_9_years_num, estimated_resident_population_males_30_june_55_59_years_num, estimated_resident_population_persons_30_june_45_49_years_num, overseas_born_population_census_born_in_sub_saharan_africa_pc, sa3_code_2016
5.0,null,6.1,5.3,4331,1885,34488,7.1,5.3,5.3,5.4,2180,2.1,4.1,2180,28323,3051,null,7.3,1826,1813,5.2,6.0,60.2,5.8,2.8,57258,1791,1929,null,4325,6.3,1510,2895,2867,4.5,2.6,1668,1491,5.0,null,null,1743,null,6.5,6.0,4.2,3674,793,1482,6.8,700,null,1768,4799,6.1,1283,3502,2.4,null,7.5,3117,null,3328,1181,2.4,1248,null,5.1,1473,6.7,1711,5.2,5.2,7.6,6.2,2961,null,3073,null,null,4195,1741,6.1,7.6,null,null,1501,4.7,null,604,5.1,536,null,1479,1933,3494,6.4,801,1365,6.7,5.4,5.6,null,3698,null,null,2119,null,1644,1563,5.9,7.4,"Upper Goulburn Valley",7.6,1393,null,5.9,6.2,2.8,6.3,6.6,5.4,28935,46.1,null,5.8,7.7,1873,325,null,600,5.1,211,1698,null,1502,null,4.3,45.5,4.2,1404,44.9,4048,null,2151,2019,6.1,2429,1585,2145,3571,null,"20401"
4.9,null,6.1,4.8,3490,1632,27632,7.1,5.4,4.9,5.3,1815,2.6,7.2,1692,24149,2256,null,7.2,1466,1464,4.3,6.3,58.4,5.9,4.1,47351,1515,1688,null,3500,6.3,1310,2503,2311,4.4,3.1,1468,1243,5.2,null,null,1459,null,6.5,6.1,4.4,2944,990,1041,7.0,668,null,1205,2657,5.2,1051,2995,2.9,null,7.3,2361,null,2784,1072,3.3,1036,null,4.8,1106,6.8,1480,5.4,4.5,7.4,6.4,2117,null,2551,null,null,2596,1464,6.2,7.4,null,null,1450,4.8,null,61,5.3,200,null,1076,1480,2934,6.2,782,1120,6.4,5.4,5.5,null,3096,null,null,1664,null,1255,1241,6.4,7.3,"Wangaratta - Benalla",7.4,1583,null,6.1,6.5,3.2,6.3,6.3,5.0,23202,47.4,null,5.2,7.5,1527,118,null,593,4.6,82,1489,null,1191,null,4.5,46.5,4.5,1260,45.6,3352,null,1798,2019,6.3,2108,1325,1685,3016,null,"20402"
5.9,null,5.1,5.7,4985,2501,45940,6.1,5.8,6.1,5.5,2651,1.7,5.5,2401,37382,4201,null,6.2,2388,2231,5.6,6.7,62.0,6.6,2.5,74077,2522,2223,null,5342,6.5,2180,4389,4394,5.1,2.2,2170,2180,5.9,null,null,2458,null,6.4,6.5,3.5,3799,951,2100,5.9,728,null,2295,5522,6.3,1906,4940,2.0,null,6.5,4120,null,4855,1314,2.1,1170,null,5.3,1952,6.7,2418,5.9,5.9,6.9,6.8,4389,null,4204,null,null,5146,1897,6.2,7.2,null,null,1607,5.8,null,376,5.9,483,null,2289,1902,4558,5.1,879,2115,5.2,5.7,6.4,null,4732,null,null,2259,null,2168,2024,6.7,7.3,"Wodonga - Alpine",6.7,1581,null,5.8,6.9,2.4,6.1,6.8,5.6,36695,42.4,null,5.8,7.1,2555,295,null,630,6.2,188,2460,null,2279,null,3.2,41.5,3.4,2209,40.4,4482,null,2584,2019,6.7,2484,2397,2691,5015,null,"20403"
6.2,null,5.3,5.8,3532,1751,32357,6.2,5.6,6.2,5.2,1882,1.7,13.6,1721,27426,3101,null,6.0,1609,1549,5.7,6.9,60.5,6.7,2.4,53486,1844,1759,null,3661,6.2,1544,3332,3312,5.7,2.4,1580,1679,6.0,null,null,1786,null,6.2,6.5,3.6,2871,667,1568,6.4,669,null,1547,4234,5.9,1554,3614,2.6,null,6.6,3043,null,3568,996,2.1,1012,null,5.6,1447,6.4,1770,6.4,5.6,6.6,6.2,3004,null,2898,null,null,3230,1441,6.0,6.8,null,null,1310,6.2,null,1004,6.2,219,null,1436,1430,3189,5.4,641,1618,5.5,5.4,6.5,null,3300,null,null,1561,null,1596,1354,6.1,6.8,"Baw Baw",6.6,1106,null,5.8,7.1,2.3,5.9,6.3,5.7,26060,41.7,null,5.8,6.9,1737,131,null,439,5.5,88,1580,null,1694,null,3.9,41.0,3.8,1653,40.2,3320,null,1811,2019,6.8,2008,1782,1779,3317,null,"20501"
4.5,null,7.5,4.0,3807,1578,25862,8.8,4.7,4.6,4.5,1819,2.7,2.2,1838,23892,1911,null,9.0,1283,1365,4.4,5.6,54.5,5.5,3.5,47422,1389,2069,null,3545,5.5,1122,2426,2134,3.7,3.4,1222,1258,4.9,null,null,1320,null,6.2,5.4,5.3,3926,826,1046,8.7,765,null,1034,3023,4.4,877,2681,3.3,null,7.8,2161,null,2619,1261,3.1,1366,null,4.4,1033,6.6,1292,5.3,4.2,8.2,5.7,1976,null,2192,null,null,2585,1801,5.3,7.5,null,null,1630,4.4,null,438,5.1,156,null,930,2125,2505,8.3,865,1028,9.0,4.6,5.4,null,2943,null,null,2111,null,1128,1070,5.3,7.3,"Gippsland - East",8.0,1471,null,5.1,5.9,3.6,5.8,6.0,4.6,23530,50.7,null,4.7,7.6,1444,93,null,645,4.0,63,1244,null,1106,null,5.8,50.7,5.5,1168,50.6,4180,null,1969,2019,5.7,2627,1299,1726,2688,null,"20502"
4.9,null,7.2,3.8,5346,2182,37564,8.2,5.2,4.9,5.1,2569,2.5,15.1,2544,33732,2542,null,8.2,1785,2070,4.3,6.4,56.6,6.0,3.6,66346,2014,2790,null,5061,5.5,1752,3489,3226,3.4,2.9,1782,1852,4.9,null,null,2081,null,6.4,5.9,4.6,4769,1226,1459,8.3,954,null,1409,4694,4.3,1133,3993,2.9,null,7.8,3309,null,3997,1539,3.1,1555,null,4.7,1518,6.5,1979,5.7,4.2,8.3,6.1,2779,null,3412,null,null,3546,2425,5.4,7.6,null,null,1951,4.8,null,1148,5.3,320,null,1320,2344,3567,7.2,997,1573,7.2,5.1,5.7,null,4252,null,null,2673,null,1791,1660,6.0,7.6,"Gippsland - South West",8.1,2026,null,5.3,6.2,3.0,6.3,6.2,5.0,32614,49.2,null,5.3,7.6,2100,194,null,800,4.0,126,1970,null,1653,null,4.8,48.5,4.7,1637,47.9,5463,null,2802,2019,6.0,3094,1916,2492,4070,null,"20503"
6.5,null,4.9,6.2,5073,2416,47382,6.0,5.4,6.7,5.5,2743,1.8,51.0,2468,38196,4650,null,6.0,2265,2337,6.8,6.4,62.8,6.1,2.8,75390,2331,2245,null,5303,6.1,2063,4568,4868,5.8,2.4,2153,2346,5.8,null,null,2367,null,6.3,5.8,3.4,3710,1072,2592,5.9,791,null,2427,4319,6.5,2223,4544,2.1,null,6.6,4414,null,4588,1300,2.3,1274,null,5.8,2152,6.3,2213,6.3,6.9,6.8,6.1,5178,null,4107,null,null,4304,1884,5.9,7.0,null,null,1783,6.2,null,15,6.1,391,null,2586,1826,4418,4.9,992,2304,4.9,5.4,5.8,null,4753,null,null,2242,null,2262,2044,5.9,6.9,"Latrobe Valley",6.7,1754,null,5.6,6.3,2.6,6.3,6.4,5.9,37194,41.6,null,5.9,7.2,2426,238,null,682,7.0,153,2192,null,2564,null,3.4,40.6,3.4,2222,39.6,4487,null,2605,2019,6.0,2574,2221,2560,4618,null,"20504"
5.8,null,5.5,5.3,3237,1450,27204,7.0,5.4,5.7,6.0,1655,1.9,4.4,1582,21626,2362,null,7.0,1290,1343,5.2,5.9,61.4,6.0,2.5,44308,1428,1530,null,3256,5.7,1162,2507,2590,4.7,2.4,1251,1312,5.5,null,null,1348,null,6.3,6.1,3.7,2502,550,1132,7.1,467,null,1356,3287,6.0,1006,2744,2.1,null,7.0,2655,null,2650,796,2.2,775,null,6.2,1404,6.7,1316,5.8,5.6,7.7,6.3,2473,null,2520,null,null,3189,1191,5.7,7.3,null,null,1044,6.0,null,98,5.7,303,null,1341,1311,2541,5.6,577,1366,5.8,5.7,6.0,null,2793,null,null,1581,null,1251,1358,6.1,7.1,"Wellington",7.3,975,null,5.8,6.3,2.7,5.9,6.4,6.0,22682,44.9,null,5.8,7.7,1383,184,null,425,5.9,119,1394,null,1224,null,3.4,43.3,3.5,1195,41.8,3111,null,1655,2019,6.2,1571,1302,1601,2777,null,"20505"
12.5,null,2.7,9.0,4024,2556,75126,3.1,6.7,12.1,7.5,2449,1.5,4878.4,1902,51019,8996,null,3.0,1767,2472,13.5,4.5,75.4,4.4,2.1,99584,1880,1625,null,4670,3.6,3434,5060,12411,9.5,1.8,1827,2597,4.8,null,null,2199,null,5.0,3.5,2.1,2585,1055,6904,3.2,725,null,4166,9475,8.6,4830,3688,1.5,null,3.9,9666,null,4385,1090,1.8,950,null,10.1,4887,5.0,1808,5.3,13.5,4.2,6.3,13404,null,7064,null,null,9685,1396,3.6,4.7,null,null,1795,12.8,null,-210,5.1,3866,null,6500,1189,3594,2.6,1070,6228,2.4,7.1,4.3,null,5028,null,null,1475,null,4779,3630,6.2,4.6,"Brunswick - Coburg",4.0,1805,null,3.6,3.9,2.1,5.1,6.4,9.7,48565,34.4,null,9.4,4.8,3242,1900,null,750,13.4,1966,3027,null,6183,null,2.0,34.2,2.0,2463,34.1,3100,null,2122,2019,3.7,2040,2186,2221,6269,null,"20601"
10.8,null,2.8,6.7,2519,1915,42141,3.5,7.4,10.9,7.3,1702,1.6,4156.3,1242,30698,3932,null,3.4,1254,1702,11.0,5.7,72.3,5.3,2.5,58302,1405,1100,null,3216,4.5,2286,2986,6305,6.9,2.0,1219,1499,4.8,null,null,1565,null,6.2,4.6,2.3,1600,766,3372,3.6,487,null,1800,5660,6.5,2132,2818,1.8,null,4.5,5207,null,3069,705,2.1,570,null,9.1,2508,6.2,1413,5.4,10.7,4.2,7.5,6223,null,4297,null,null,5791,847,4.2,5.5,null,null,1161,10.7,null,-131,5.1,1402,null,2851,753,2473,2.7,674,2967,2.7,7.4,4.9,null,3617,null,null,932,null,2699,2011,7.6,5.5,"Darebin - South",4.3,1220,null,4.0,5.1,2.2,6.2,7.4,8.9,27604,36.6,null,8.8,5.5,2262,663,null,454,10.3,739,2090,null,3338,null,2.1,36.2,2.2,1487,35.9,2032,null,1277,2019,4.8,1275,1504,1514,4352,null,"20602"
9.9,null,3.0,7.8,3808,2375,53572,4.0,6.6,9.7,6.6,2185,1.5,4108.2,1828,38373,5828,null,4.0,1909,2258,10.1,5.5,71.6,5.1,2.6,74831,1858,1505,null,4262,5.2,2548,4230,7395,7.8,1.7,1897,2168,5.4,null,null,1998,null,6.2,4.7,2.2,2226,1004,3875,3.9,502,null,2850,6643,7.8,2978,3666,1.4,null,5.0,6168,null,3806,827,2.1,687,null,8.2,2986,6.2,1808,5.9,10.1,5.2,6.9,7577,null,4967,null,null,7125,1137,5.1,5.7,null,null,1296,10.1,null,-482,5.7,2398,null,3702,1089,3806,3.0,794,3668,3.0,6.6,4.7,null,4633,null,null,1462,null,3182,2419,6.7,5.7,"Essendon",5.1,1554,null,4.9,5.1,2.1,6.2,7.0,8.2,36458,36.5,null,8.3,5.7,2681,1337,null,550,10.2,1061,2447,null,3727,null,1.9,35.8,2.0,2062,35.1,2967,null,1980,2019,4.9,1514,1808,2077,5128,null,"20603"
13.3,null,1.8,22.4,4798,2809,156189,2.3,4.0,12.8,4.8,2858,0.6,5690.0,2378,90860,40122,null,2.3,5370,2858,20.3,1.9,87.2,1.8,1.0,179021,1273,2074,null,5652,6.1,3641,4994,23746,23.4,0.7,6438,2470,2.8,null,null,1654,null,3.2,1.4,1.1,3335,891,18468,2.3,588,null,18875,15931,21.4,21247,2529,0.7,null,2.7,13741,null,3197,991,0.8,1059,null,8.2,7248,3.1,1256,2.8,20.3,2.7,3.7,36260,null,7839,null,null,16734,1630,6.6,3.2,null,null,1261,13.7,null,-803,2.8,24725,null,17792,1705,11808,1.9,673,12099,1.9,4.4,1.7,null,5667,null,null,2004,null,6493,4198,3.7,3.2,"Melbourne City",2.7,1388,null,7.1,1.4,0.7,3.2,3.6,7.7,88161,28.1,null,7.1,3.1,3257,8591,null,497,20.2,16134,3299,null,11647,null,1.2,28.5,1.1,2524,28.9,4078,null,2420,2019,1.4,2050,1543,2794,6556,null,"20604"
13.4,null,3.3,6.5,5532,3522,88033,3.9,7.2,13.3,7.3,3328,1.1,4498.2,2768,58767,7468,null,4.1,1742,3405,13.0,3.9,76.2,3.7,1.6,115586,1895,2253,null,6650,3.1,4227,5343,15499,6.8,1.4,1657,2679,4.5,null,null,2232,null,6.0,3.1,2.1,3923,949,7662,3.8,720,null,3481,11565,6.1,3987,3741,1.3,null,4.9,11590,null,4330,1223,1.4,1231,null,10.2,5802,6.0,1846,4.7,12.6,4.7,7.0,14535,null,8377,null,null,12164,1955,2.9,5.8,null,null,1610,13.6,null,-599,4.6,5457,null,6873,1968,3399,3.4,890,7701,3.5,7.2,3.6,null,6927,null,null,2310,null,5788,4150,6.9,5.8,"Port Phillip",4.8,1589,null,2.8,3.3,1.5,6.0,7.1,10.0,56819,36.3,null,9.8,5.7,4156,2189,null,640,12.1,3268,3900,null,7798,null,2.2,36.3,2.1,2664,36.4,4563,null,2764,2019,3.2,2454,2098,3322,8056,null,"20605"
15.0,null,3.1,8.2,4446,2622,80106,3.3,6.1,14.7,6.8,2355,1.1,4959.8,2196,51774,8354,null,3.1,1503,2532,17.0,3.6,78.3,3.5,1.5,102253,1502,1758,null,4826,3.0,3137,4586,15335,8.7,1.4,1575,2344,4.3,null,null,1817,null,5.0,2.8,2.1,3002,756,8782,3.4,576,null,3863,11419,7.7,4491,2956,1.1,null,4.4,9819,null,3557,1076,1.3,943,null,10.2,5151,5.1,1454,4.6,16.4,4.3,5.6,16772,null,6557,null,null,11072,1591,3.0,4.7,null,null,1393,15.3,null,347,4.5,4246,null,7990,1411,3078,2.9,817,7723,2.8,6.4,3.4,null,5154,null,null,1576,null,4668,3420,5.8,4.9,"Yarra",4.3,1300,null,3.0,3.0,1.6,5.0,5.5,9.6,50479,33.5,null,9.0,4.5,2848,1913,null,544,15.8,2333,2917,null,7612,null,1.9,33.7,2.0,2242,33.9,3334,null,2250,2019,2.9,2019,1740,2471,5765,null,"20607"
14.8,null,3.8,9.0,3106,1783,54774,4.1,5.1,14.0,5.9,1716,1.7,6040.3,1470,37535,6461,null,3.9,1088,1600,16.4,2.8,76.0,2.8,2.6,72057,975,1619,null,3357,3.2,1900,2575,10642,9.4,2.1,1223,1326,3.3,null,null,969,null,4.7,2.6,2.9,2709,985,6145,4.3,620,null,2921,7730,8.5,3540,1967,1.8,null,4.3,6418,null,2007,1074,2.2,891,null,9.7,3365,4.8,992,3.8,15.8,4.4,5.2,11392,null,3923,null,null,8563,1442,3.2,4.7,null,null,1513,15.6,null,-833,3.6,3835,null,5247,1267,2311,3.8,893,5369,3.7,5.4,2.8,null,3383,null,null,1360,null,3053,2023,5.2,4.8,"Stonnington - West",4.3,1568,null,3.3,2.8,2.4,4.6,5.3,8.9,34522,34.2,null,8.1,4.6,1974,1382,null,583,15.2,2453,1807,null,5273,null,2.6,34.3,2.7,1249,34.3,2979,null,1636,2019,2.7,1965,1038,1641,3781,null,"20606"
6.6,null,4.2,8.5,9483,6385,123452,4.5,6.3,6.4,5.7,5910,2.0,3052.1,4525,94561,15634,null,4.5,6681,5692,7.9,6.0,67.4,5.6,3.3,183172,6112,4239,null,11382,7.5,5961,7800,12109,8.1,2.1,6585,4083,3.9,null,null,5358,null,6.6,6.4,3.0,7383,3133,7444,4.5,1627,null,8017,13025,9.0,7617,12140,1.8,null,5.1,10806,null,10321,2830,2.7,2356,null,5.8,5161,6.8,6028,4.6,8.1,5.2,7.0,14815,null,11031,null,null,13972,3957,7.2,6.2,null,null,3799,6.9,null,-947,4.3,6684,null,7371,3426,13266,4.0,2172,6077,3.9,6.0,5.2,null,12077,null,null,3947,null,5645,5070,6.6,6.2,"Boroondara",5.2,4905,null,7.0,6.9,2.3,6.4,7.4,5.9,88611,39.3,null,6.0,6.2,6985,2406,null,1772,8.3,4278,5864,null,6032,null,2.7,37.5,2.8,3717,35.6,8186,null,4958,2019,6.6,5186,4963,5472,12849,null,"20701"
6.1,null,5.3,6.7,5631,3253,62541,4.9,6.2,6.1,5.9,3306,3.0,2056.5,2651,51413,6677,null,4.6,3118,3022,6.2,6.1,62.5,5.8,3.9,100093,2873,2682,null,6183,6.4,3201,4998,6128,6.1,3.5,2715,2519,4.8,null,null,2969,null,6.3,5.0,4.7,4848,2003,3192,5.2,1655,null,3548,7081,7.3,3129,5428,3.4,null,5.4,6556,null,5831,2402,3.4,2134,null,6.4,3092,6.3,2555,5.2,6.7,5.8,6.5,6670,null,6095,null,null,6959,2740,5.8,6.2,null,null,3545,6.1,null,122,5.0,3118,null,3478,2108,5833,4.8,1890,2984,4.3,6.1,5.6,null,6275,null,null,2237,null,3464,2894,6.3,5.9,"Manningham - West",5.6,3447,null,5.3,5.9,3.7,6.2,6.6,6.5,48680,43.4,null,6.7,6.4,3416,1807,null,1444,7.1,1311,3077,null,3144,null,4.4,41.6,4.5,2479,39.6,4919,null,2980,2019,5.4,4536,2862,2877,6493,null,"20702"
7.3,null,3.6,11.1,5333,3527,78464,3.8,5.9,7.3,5.7,3188,2.5,2991.5,2555,57892,12604,null,3.7,3760,3072,8.8,5.6,68.9,5.3,3.8,113843,3077,2318,null,6117,6.7,3397,5238,8319,10.1,2.6,3728,2756,4.3,null,null,3144,null,5.8,5.1,3.2,3837,2225,5104,4.0,1178,null,6736,8001,12.0,5868,6003,2.1,null,4.6,7115,null,6051,1857,3.2,1470,null,6.3,3523,6.1,2926,4.9,9.6,4.8,6.5,10900,null,6559,null,null,9546,2087,6.6,5.4,null,null,2911,7.3,null,-1545,4.6,6228,null,5796,1750,7488,3.4,1733,4070,3.1,5.8,5.0,null,6599,null,null,2047,null,3592,3162,6.3,5.2,"Whitehorse - West",4.7,3647,null,6.4,5.5,3.0,5.5,6.8,6.2,55951,37.3,null,6.2,5.5,3926,3233,null,1422,10.4,2995,3504,null,4249,null,2.6,35.2,2.9,2482,33.1,4365,null,2778,2019,5.3,3327,2907,2929,7430,null,"20703"
4.1,null,4.9,5.8,6460,4210,66667,5.3,6.6,4.2,6.3,3907,2.6,2871.8,3126,55777,6206,null,5.3,3708,3812,4.4,6.6,62.4,6.3,4.2,106862,3844,2970,null,7633,7.3,3674,5126,4425,5.5,2.3,3503,2554,4.6,null,null,3396,null,7.5,7.1,3.4,5196,2348,2430,5.3,1091,null,3135,7370,6.1,3071,7782,2.1,null,6.1,6107,null,6735,1914,3.4,1633,null,5.4,2781,7.5,3938,5.0,4.5,6.0,8.3,4809,null,6903,null,null,7387,2723,6.7,7.1,null,null,2487,4.1,null,-17,4.8,2495,null,2379,2473,7211,4.9,1396,2073,4.8,6.5,6.0,null,8022,null,null,2685,null,3326,3229,8.1,7.3,"Bayside",6.0,3667,null,6.3,7.5,2.5,7.5,8.6,5.7,51085,44.6,null,6.0,7.0,4770,1009,null,1319,4.7,1486,4121,null,2352,null,3.2,43.8,3.3,2572,42.7,5655,null,3334,2019,7.3,3547,3339,3726,8891,null,"20801"
7.0,null,4.3,5.9,6900,4535,83965,4.6,7.2,7.1,7.3,4088,2.0,1837.9,3366,66084,7581,null,4.4,3493,4210,5.8,6.5,65.4,6.2,3.4,128401,3920,3181,null,7957,5.6,4791,7685,8959,5.2,2.3,3561,3950,5.7,null,null,4048,null,6.8,5.5,3.2,5129,2258,3839,4.8,1208,null,4129,9533,6.6,3452,7534,1.9,null,5.4,9631,null,7900,2113,2.7,1722,null,7.4,4616,6.9,3614,6.3,6.0,5.3,7.8,7724,null,9338,null,null,9502,2818,5.5,6.2,null,null,2935,6.8,null,31,6.0,2251,null,3885,2311,7054,4.0,1727,4237,3.7,7.3,5.8,null,8745,null,null,2727,null,5015,4547,7.7,6.2,"Kingston",5.4,3510,null,5.4,6.3,2.6,6.8,7.9,7.5,62317,41.3,null,7.6,6.2,5249,1293,null,1252,6.2,958,4827,null,4722,null,2.8,40.1,3.0,3735,38.8,5908,null,3534,2019,5.9,3835,3852,3869,10076,null,"20803"
